,date,symbol,prev,open,high,low,last,close,avg,changed,p_change,volume,qpt,delivery,p_delivery,QPT_RATIO_20,DEL_RATIO_20,DEL_P_RATIO_20,VOL_RATIO_20
4523,2022-12-06 18:30:00+00:00,glenmark,425.1500,425.95,427.7,420.2,421.0500,421.85,424.9000,-3.3000,-0.7823,577777.0000,60.5256,244593.0000,42.3300,1.1,0.86,1.44,0.55
4597,2022-12-07 18:30:00+00:00,glenmark,421.8500,421.85,432.65,421.55,431.0000,431.25,427.5500,9.4000,2.1797,676369.0000,67.6166,284708.0000,42.0900,1.23,1.01,1.38,0.67
4826,2022-12-08 18:30:00+00:00,glenmark,431.2500,432.9,444.65,431.6,435.4000,437.0,439.2500,5.7500,1.3158,1373373.0000,66.0688,438687.0000,31.9400,1.19,1.48,1.03,1.31
5028,2022-12-11 18:30:00+00:00,glenmark,437.0000,428.2,429.9,415.2,424.8000,425.05,423.6500,-11.9500,-2.8114,2511390.0000,56.1694,353660.0000,14.0800,1.02,1.23,0.46,2.47
153,2022-11-02 18:30:00+00:00,gmrinfra,37.1500,37.0,37.55,36.95,37.3500,37.45,37.3700,0.3000,0.8011,4245120.0000,123.9523,1652708.0000,38.9300,,,,
315,2022-11-03 18:30:00+00:00,gmrinfra,37.4500,37.45,38.3,37.4,38.0500,38.05,37.8800,0.6000,1.5769,9116017.0000,281.3325,3556511.0000,39.0100,,,,
386,2022-11-06 18:30:00+00:00,gmrinfra,38.0500,38.1,38.55,37.5,38.1500,38.2,38.0000,0.1500,0.3927,9106718.0000,221.3754,4070260.0000,44.7000,,,,
640,2022-11-08 18:30:00+00:00,gmrinfra,38.2000,38.4,38.5,37.55,37.6500,37.7,37.9900,-0.5000,-1.3263,6610782.0000,171.2505,2266143.0000,34.2800,,,,
792,2022-11-09 18:30:00+00:00,gmrinfra,37.7000,37.7,38.3,37.35,37.9500,38.0,37.8400,0.3000,0.7895,6122726.0000,139.2130,1820271.0000,29.7300,,,,
1016,2022-11-10 18:30:00+00:00,gmrinfra,38.0000,38.3,38.7,37.85,38.1000,38.15,38.2500,0.1500,0.3932,8573033.0000,197.2853,3158610.0000,36.8400,,,,
1273,2022-11-13 18:30:00+00:00,gmrinfra,38.1500,38.25,38.85,37.8,38.5500,38.6,38.4800,0.4500,1.1658,11493494.0000,249.1166,3977455.0000,34.6100,,,,
1469,2022-11-14 18:30:00+00:00,gmrinfra,38.6000,38.5,38.5,36.5,37.1000,37.0,36.9600,-1.6000,-4.3243,16657698.0000,316.0074,4629967.0000,27.7900,,,,
1531,2022-11-15 18:30:00+00:00,gmrinfra,37.0000,37.0,37.3,36.15,36.5000,36.4,36.6900,-0.6000,-1.6484,7229949.0000,269.9051,2204113.0000,30.4900,,,,
1830,2022-11-16 18:30:00+00:00,gmrinfra,36.4000,36.5,37.9,35.6,37.1500,37.35,37.1700,0.9500,2.5435,18778913.0000,369.5545,2953952.0000,15.7300,,,,
2029,2022-11-17 18:30:00+00:00,gmrinfra,37.3500,37.55,37.55,36.9,37.4000,37.35,37.1800,0.0000,0.0000,6573934.0000,165.0954,1497240.0000,22.7800,,,,
2123,2022-11-20 18:30:00+00:00,gmrinfra,37.3500,37.4,37.8,36.95,37.7500,37.6,37.4400,0.2500,0.6649,5539471.0000,196.8050,1902742.0000,34.3500,,,,
2381,2022-11-21 18:30:00+00:00,gmrinfra,37.6000,37.8,37.9,37.2,37.8000,37.8,37.6100,0.2000,0.5291,5484529.0000,343.6852,1586367.0000,28.9200,,,,
2570,2022-11-22 18:30:00+00:00,gmrinfra,37.8000,37.85,39.45,37.6,38.9000,39.0,38.8400,1.2000,3.0769,17946338.0000,341.4253,5977337.0000,33.3100,,,,
2741,2022-11-23 18:30:00+00:00,gmrinfra,39.0000,39.25,39.4,38.55,39.0000,39.05,39.0500,0.0500,0.1280,9727309.0000,210.1021,3214039.0000,33.0400,,,,
2980,2022-11-24 18:30:00+00:00,gmrinfra,39.0500,38.95,41.05,38.8,40.7500,40.7,40.4300,1.6500,4.0541,28774593.0000,424.1475,9282599.0000,32.2600,,,,
3120,2022-11-27 18:30:00+00:00,gmrinfra,40.7000,41.0,41.15,40.05,40.2500,40.35,40.6800,-0.3500,-0.8674,11501562.0000,317.9686,4253676.0000,36.9800,,,,
3272,2022-11-28 18:30:00+00:00,gmrinfra,40.3500,40.35,41.35,39.9,40.6000,40.6,40.6500,0.2500,0.6158,13669530.0000,283.0013,4138994.0000,30.2800,,,,
3411,2022-11-29 18:30:00+00:00,gmrinfra,40.6000,40.6,43.2,40.5,42.9000,42.9,42.3700,2.3000,5.3613,45231360.0000,590.3644,12477296.0000,27.5900,,,,
3658,2022-11-30 18:30:00+00:00,gmrinfra,42.9000,43.2,43.25,42.5,42.7500,42.75,42.8600,-0.1500,-0.3509,17635621.0000,321.2785,5992882.0000,33.9800,1.16,1.49,1.05,1.36
3783,2022-12-01 18:30:00+00:00,gmrinfra,42.7500,42.75,43.65,42.6,42.7500,42.9,43.0300,0.1500,0.3497,14471407.0000,281.8355,4393743.0000,30.3600,0.99,1.05,0.95,1.07
4078,2022-12-04 18:30:00+00:00,gmrinfra,42.9000,42.95,43.6,42.7,43.4500,43.4,43.1500,0.5000,1.1521,16381267.0000,330.6875,7329674.0000,44.7400,1.15,1.68,1.39,1.18
4203,2022-12-05 18:30:00+00:00,gmrinfra,43.4000,43.6,44.15,43.15,43.3000,43.35,43.5600,-0.0500,-0.1153,16304243.0000,461.2102,6095503.0000,37.3900,1.54,1.37,1.18,1.15
4393,2022-12-06 18:30:00+00:00,gmrinfra,43.3500,43.4,43.6,42.35,43.0500,43.2,42.9700,-0.1500,-0.3472,15698962.0000,346.3719,5209055.0000,33.1800,1.13,1.13,1.05,1.07
4666,2022-12-07 18:30:00+00:00,gmrinfra,43.2000,43.15,44.1,42.85,43.8500,43.85,43.7400,0.6500,1.4823,14371642.0000,270.2351,3288254.0000,22.8800,0.86,0.7,0.73,0.95
4864,2022-12-08 18:30:00+00:00,gmrinfra,43.8500,44.05,44.3,42.15,42.5000,42.7,43.2000,-1.1500,-2.6932,13292760.0000,287.5105,3961217.0000,29.8000,0.9,0.84,0.96,0.87
4960,2022-12-11 18:30:00+00:00,gmrinfra,42.7000,42.7,43.4,42.25,43.2500,43.15,43.0300,0.4500,1.0429,9936989.0000,384.7371,3420868.0000,34.4300,1.18,0.73,1.11,0.65
73,2022-11-02 18:30:00+00:00,gnfc,697.3500,695.0,709.0,691.0,704.7000,704.05,703.1500,6.7000,0.9516,626262.0000,27.4942,216464.0000,34.5600,,,,
233,2022-11-03 18:30:00+00:00,gnfc,704.0500,707.0,712.2,699.75,706.8000,706.55,705.0200,2.5000,0.3538,608852.0000,26.2821,229959.0000,37.7700,,,,
395,2022-11-06 18:30:00+00:00,gnfc,706.5500,707.1,714.0,702.55,712.0000,711.95,709.7300,5.4000,0.7585,604735.0000,33.6375,284651.0000,47.0700,,,,
731,2022-11-08 18:30:00+00:00,gnfc,711.9500,713.7,726.0,707.05,708.5000,711.9,716.1300,-0.0500,-0.0070,1107870.0000,32.4204,297536.0000,26.8600,,,,
869,2022-11-09 18:30:00+00:00,gnfc,711.9000,705.0,713.0,668.45,673.0000,673.45,684.3700,-38.4500,-5.7094,1513018.0000,43.0483,544809.0000,36.0100,,,,
1015,2022-11-10 18:30:00+00:00,gnfc,673.4500,647.0,656.0,590.4,603.3000,602.4,615.3200,-71.0500,-11.7945,6807885.0000,57.4976,1826817.0000,26.8300,,,,
1214,2022-11-13 18:30:00+00:00,gnfc,602.4000,604.35,604.9,581.05,590.9500,592.55,592.6700,-9.8500,-1.6623,2515249.0000,56.0526,606208.0000,24.1000,,,,
1503,2022-11-14 18:30:00+00:00,gnfc,592.5500,595.0,599.7,575.0,580.5000,578.55,583.6900,-14.0000,-2.4198,1900210.0000,50.4905,760686.0000,40.0300,,,,
1565,2022-11-15 18:30:00+00:00,gnfc,578.5500,581.0,598.0,572.05,574.9000,574.35,586.3400,-4.2000,-0.7313,2106972.0000,52.7732,657134.0000,31.1900,,,,
1770,2022-11-16 18:30:00+00:00,gnfc,574.3500,577.0,585.25,565.0,567.5000,568.65,574.7600,-5.7000,-1.0024,1288383.0000,46.8656,429006.0000,33.3000,,,,
2017,2022-11-17 18:30:00+00:00,gnfc,568.6500,571.9,572.75,555.0,556.6000,557.45,563.4500,-11.2000,-2.0091,1682006.0000,46.2611,553604.0000,32.9100,,,,
2091,2022-11-20 18:30:00+00:00,gnfc,557.4500,556.5,579.3,549.15,575.0000,576.1,568.0300,18.6500,3.2373,2222600.0000,56.0258,748355.0000,33.6700,,,,
2296,2022-11-21 18:30:00+00:00,gnfc,576.1000,576.0,593.35,570.0,591.7500,591.95,584.7200,15.8500,2.6776,2506657.0000,61.5115,815914.0000,32.5500,,,,
2599,2022-11-22 18:30:00+00:00,gnfc,591.9500,590.0,632.7,590.0,623.6000,623.65,618.6800,31.7000,5.0830,7208939.0000,68.9560,1643933.0000,22.8000,,,,
2737,2022-11-23 18:30:00+00:00,gnfc,623.6500,624.0,628.65,600.25,604.4000,603.65,611.1100,-20.0000,-3.3132,2649833.0000,67.5909,616125.0000,23.2500,,,,
2836,2022-11-24 18:30:00+00:00,gnfc,603.6500,605.0,610.45,596.5,608.0000,607.2,605.0700,3.5500,0.5847,1335021.0000,54.3177,215223.0000,16.1200,,,,
3157,2022-11-27 18:30:00+00:00,gnfc,607.2000,606.9,616.4,603.55,606.5500,606.75,609.6300,-0.4500,-0.0742,1094119.0000,61.8776,395448.0000,36.1400,,,,
3329,2022-11-28 18:30:00+00:00,gnfc,606.7500,607.0,609.8,596.6,598.0000,597.9,600.5700,-8.8500,-1.4802,1050701.0000,48.2371,486630.0000,46.3100,,,,
3587,2022-11-29 18:30:00+00:00,gnfc,597.9000,599.05,602.9,586.5,602.8000,601.25,594.1900,3.3500,0.5572,2021510.0000,55.4476,779621.0000,38.5700,,,,
3774,2022-11-30 18:30:00+00:00,gnfc,601.2500,604.3,606.75,593.0,593.9500,594.1,598.1200,-7.1500,-1.2035,1072106.0000,43.8525,469300.0000,43.7700,0.89,0.75,1.32,0.51
3784,2022-12-01 18:30:00+00:00,gnfc,594.1000,595.6,599.9,590.1,596.0000,595.9,595.5200,1.8000,0.3021,1184029.0000,50.6515,512965.0000,43.3200,1.0,0.8,1.29,0.56
4032,2022-12-04 18:30:00+00:00,gnfc,595.9000,598.4,608.9,595.3,599.5000,599.15,599.7700,3.2500,0.5424,1242199.0000,51.2374,286300.0000,23.0500,0.99,0.44,0.7,0.58
4293,2022-12-05 18:30:00+00:00,gnfc,599.1500,599.0,602.8,594.0,596.0000,596.6,596.6700,-2.5500,-0.4274,586102.0000,59.5451,185411.0000,31.6300,1.12,0.29,0.98,0.27
4452,2022-12-06 18:30:00+00:00,gnfc,596.6000,598.0,598.9,580.25,590.0000,590.65,589.1400,-5.9500,-1.0074,928554.0000,49.7884,262698.0000,28.2900,0.92,0.41,0.88,0.43
4694,2022-12-07 18:30:00+00:00,gnfc,590.6500,593.65,600.95,588.3,597.0000,597.4,595.3600,6.7500,1.1299,922938.0000,51.2629,245323.0000,26.5800,0.94,0.39,0.84,0.44
4776,2022-12-08 18:30:00+00:00,gnfc,597.4000,600.0,604.0,580.5,583.5000,583.55,588.9500,-13.8500,-2.3734,881074.0000,45.8606,284461.0000,32.2900,0.85,0.52,1.01,0.48
4932,2022-12-11 18:30:00+00:00,gnfc,583.5500,583.6,594.65,574.1,592.0500,590.15,584.0900,6.6000,1.1184,692588.0000,47.1116,190485.0000,27.5000,0.88,0.36,0.86,0.4
66,2022-11-02 18:30:00+00:00,godrejcp,833.4500,833.45,837.55,826.0,831.0000,831.75,831.6900,-1.7000,-0.2044,333917.0000,23.3362,171244.0000,51.2800,,,,
339,2022-11-03 18:30:00+00:00,godrejcp,831.7500,830.0,831.95,820.0,831.5000,829.15,825.9400,-2.6000,-0.3136,683905.0000,18.9552,417643.0000,61.0700,,,,
515,2022-11-06 18:30:00+00:00,godrejcp,829.1500,830.2,838.6,821.1,828.0000,826.85,828.4900,-2.3000,-0.2782,794259.0000,21.8949,518976.0000,65.3400,,,,
748,2022-11-08 18:30:00+00:00,godrejcp,826.8500,816.05,833.65,805.65,810.8500,814.85,816.2700,-12.0000,-1.4727,2621563.0000,33.4951,1403194.0000,53.5300,,,,
857,2022-11-09 18:30:00+00:00,godrejcp,814.8500,812.8,822.3,793.85,820.4000,820.2,807.5100,5.3500,0.6523,1868543.0000,37.2777,1124832.0000,60.2000,,,,
1082,2022-11-10 18:30:00+00:00,godrejcp,820.2000,825.15,825.45,810.5,819.9000,819.0,816.1800,-1.2000,-0.1465,1388004.0000,28.4380,814157.0000,58.6600,,,,
1136,2022-11-13 18:30:00+00:00,godrejcp,819.0000,820.0,847.2,817.6,843.0000,844.9,841.4600,25.9000,3.0655,1564707.0000,28.9734,808105.0000,51.6500,,,,
1449,2022-11-14 18:30:00+00:00,godrejcp,844.9000,849.0,851.0,834.9,848.5000,848.75,845.9000,3.8500,0.4536,1295058.0000,33.9750,826932.0000,63.8500,,,,
1610,2022-11-15 18:30:00+00:00,godrejcp,848.7500,850.0,851.45,835.35,846.0000,845.8,845.9900,-2.9500,-0.3488,790432.0000,23.9794,471312.0000,59.6300,,,,
1716,2022-11-16 18:30:00+00:00,godrejcp,845.8000,844.45,853.0,834.3,834.3000,838.85,843.9000,-6.9500,-0.8285,1075790.0000,27.4492,587403.0000,54.6000,,,,
2048,2022-11-17 18:30:00+00:00,godrejcp,838.8500,840.0,843.35,822.2,841.9000,838.9,832.3200,0.0500,0.0060,1352814.0000,33.9920,856578.0000,63.3200,,,,
2242,2022-11-20 18:30:00+00:00,godrejcp,838.9000,835.0,846.85,832.0,838.0000,839.0,840.6600,0.1000,0.0119,832098.0000,33.1804,549153.0000,66.0000,,,,
2446,2022-11-21 18:30:00+00:00,godrejcp,839.0000,839.0,843.4,824.3,843.0000,842.05,836.6000,3.0500,0.3622,761892.0000,24.4808,387715.0000,50.8900,,,,
2501,2022-11-22 18:30:00+00:00,godrejcp,842.0500,845.0,852.75,840.65,848.5000,848.1,846.1300,6.0500,0.7134,659879.0000,29.6855,408334.0000,61.8800,,,,
2820,2022-11-23 18:30:00+00:00,godrejcp,848.1000,850.0,867.65,849.5,861.2000,862.8,861.1200,14.7000,1.7038,1376898.0000,29.5827,425396.0000,30.9000,,,,
2865,2022-11-24 18:30:00+00:00,godrejcp,862.8000,865.0,866.95,850.1,857.4000,859.35,858.0000,-3.4500,-0.4015,585935.0000,12.3842,326884.0000,55.7900,,,,
3032,2022-11-27 18:30:00+00:00,godrejcp,859.3500,859.95,860.95,852.1,855.0000,854.05,855.2700,-5.3000,-0.6206,697065.0000,23.6470,436923.0000,62.6800,,,,
3380,2022-11-28 18:30:00+00:00,godrejcp,854.0500,856.0,879.55,852.75,871.0000,865.65,869.6300,11.6000,1.3400,996831.0000,31.1812,347398.0000,34.8500,,,,
3565,2022-11-29 18:30:00+00:00,godrejcp,865.6500,870.05,888.9,867.1,883.0000,881.45,879.8400,15.8000,1.7925,1839648.0000,43.3460,743858.0000,40.4300,,,,
3726,2022-11-30 18:30:00+00:00,godrejcp,881.4500,885.95,886.45,864.05,876.1500,877.25,873.8800,-4.2000,-0.4788,1059022.0000,41.4036,526847.0000,49.7500,1.43,0.87,0.91,0.94
3802,2022-12-01 18:30:00+00:00,godrejcp,877.2500,877.0,883.85,865.1,881.9500,881.65,875.3300,4.4000,0.4991,683634.0000,21.9917,358984.0000,52.5100,0.76,0.58,0.96,0.6
4117,2022-12-04 18:30:00+00:00,godrejcp,881.6500,882.15,885.0,873.95,881.2500,882.5,879.0800,0.8500,0.0963,970685.0000,41.8814,306120.0000,31.5400,1.39,0.5,0.59,0.84
4295,2022-12-05 18:30:00+00:00,godrejcp,882.5000,880.0,888.9,875.8,883.6000,885.75,883.5600,3.2500,0.3669,505197.0000,15.2577,262179.0000,51.9000,0.51,0.44,0.98,0.44
4529,2022-12-06 18:30:00+00:00,godrejcp,885.7500,890.4,901.9,883.65,898.0000,898.15,896.4900,12.4000,1.3806,894394.0000,25.5228,455931.0000,50.9800,0.87,0.83,0.97,0.84
4643,2022-12-07 18:30:00+00:00,godrejcp,898.1500,901.55,905.0,896.05,902.0000,901.45,900.8600,3.3000,0.3661,634696.0000,22.1172,347252.0000,54.7100,0.77,0.68,1.05,0.64
4752,2022-12-08 18:30:00+00:00,godrejcp,901.4500,903.2,927.95,903.0,923.6000,923.6,918.3900,22.1500,2.3982,1633865.0000,25.1217,957933.0000,58.6300,0.88,1.84,1.12,1.62
5094,2022-12-11 18:30:00+00:00,godrejcp,923.6000,923.5,926.0,885.35,893.0000,895.35,902.2700,-28.2500,-3.1552,2554635.0000,32.2331,1253244.0000,49.0600,1.13,2.31,0.94,2.41
162,2022-11-02 18:30:00+00:00,godrejprop,1240.8500,1237.0,1253.85,1226.85,1246.1500,1250.35,1242.9000,9.5000,0.7598,453021.0000,18.6459,150834.0000,33.3000,,,,
245,2022-11-03 18:30:00+00:00,godrejprop,1250.3500,1250.35,1261.95,1237.0,1259.9000,1258.8,1253.2600,8.4500,0.6713,411798.0000,25.8618,207018.0000,50.2700,,,,
438,2022-11-06 18:30:00+00:00,godrejprop,1258.8000,1262.0,1274.55,1245.0,1258.0000,1260.25,1257.8100,1.4500,0.1151,342781.0000,16.3463,115056.0000,33.5700,,,,
645,2022-11-08 18:30:00+00:00,godrejprop,1260.2500,1272.95,1272.95,1164.25,1168.9500,1169.7,1205.0900,-90.5500,-7.7413,2429502.0000,24.4658,703696.0000,28.9600,,,,
784,2022-11-09 18:30:00+00:00,godrejprop,1169.7000,1165.0,1245.0,1154.25,1239.0000,1235.35,1218.3400,65.6500,5.3143,2814496.0000,33.3317,554132.0000,19.6900,,,,
1001,2022-11-10 18:30:00+00:00,godrejprop,1235.3500,1247.0,1303.9,1241.05,1290.2000,1292.8,1286.4400,57.4500,4.4438,2109118.0000,29.4430,497350.0000,23.5800,,,,
1269,2022-11-13 18:30:00+00:00,godrejprop,1292.8000,1299.0,1317.2,1270.1,1313.0000,1309.65,1293.0100,16.8500,1.2866,793611.0000,23.6109,164481.0000,20.7300,,,,
1445,2022-11-14 18:30:00+00:00,godrejprop,1309.6500,1317.8,1319.9,1292.55,1306.7000,1311.15,1308.6000,1.5000,0.1144,857338.0000,23.0387,183142.0000,21.3600,,,,
1616,2022-11-15 18:30:00+00:00,godrejprop,1311.1500,1311.15,1317.0,1280.0,1293.7000,1295.9,1300.2100,-15.2500,-1.1768,609047.0000,23.6606,202647.0000,33.2700,,,,
1841,2022-11-16 18:30:00+00:00,godrejprop,1295.9000,1292.8,1301.25,1285.5,1287.6000,1289.7,1292.3100,-6.2000,-0.4807,318576.0000,11.5468,101057.0000,31.7200,,,,
1976,2022-11-17 18:30:00+00:00,godrejprop,1289.7000,1290.15,1296.15,1260.5,1274.0000,1273.95,1274.4800,-15.7500,-1.2363,308972.0000,18.2478,92755.0000,30.0200,,,,
2150,2022-11-20 18:30:00+00:00,godrejprop,1273.9500,1273.8,1278.0,1254.5,1255.5500,1257.75,1264.1800,-16.2000,-1.2880,280407.0000,20.4707,72034.0000,25.6900,,,,
2376,2022-11-21 18:30:00+00:00,godrejprop,1257.7500,1258.8,1269.05,1252.25,1265.3000,1264.4,1260.7000,6.6500,0.5259,320705.0000,16.3225,113109.0000,35.2700,,,,
2553,2022-11-22 18:30:00+00:00,godrejprop,1264.4000,1270.0,1272.05,1259.65,1264.9500,1266.0,1266.7500,1.6000,0.1264,215864.0000,20.6568,78687.0000,36.4500,,,,
2660,2022-11-23 18:30:00+00:00,godrejprop,1266.0000,1268.0,1277.45,1255.6,1266.5500,1269.65,1264.3400,3.6500,0.2875,285608.0000,20.6185,93024.0000,32.5700,,,,
2937,2022-11-24 18:30:00+00:00,godrejprop,1269.6500,1271.2,1296.95,1264.05,1288.0000,1287.45,1286.7600,17.8000,1.3826,508753.0000,26.7385,114889.0000,22.5800,,,,
3091,2022-11-27 18:30:00+00:00,godrejprop,1287.4500,1288.0,1302.9,1282.05,1290.2500,1291.95,1293.0700,4.5000,0.3483,398068.0000,19.0710,124277.0000,31.2200,,,,
3262,2022-11-28 18:30:00+00:00,godrejprop,1291.9500,1292.5,1299.25,1277.0,1277.9500,1278.55,1284.4400,-13.4000,-1.0481,317912.0000,21.2721,108087.0000,34.0000,,,,
3473,2022-11-29 18:30:00+00:00,godrejprop,1278.5500,1278.55,1316.95,1276.05,1306.0000,1305.15,1302.0300,26.6000,2.0381,1049318.0000,30.2040,414535.0000,39.5100,,,,
3679,2022-11-30 18:30:00+00:00,godrejprop,1305.1500,1315.0,1333.0,1301.0,1330.1500,1326.5,1319.0500,21.3500,1.6095,739360.0000,20.3608,304227.0000,41.1500,0.92,1.38,1.32,0.95
3909,2022-12-01 18:30:00+00:00,godrejprop,1326.5000,1327.0,1342.65,1320.05,1330.2500,1333.6,1331.6600,7.1000,0.5324,829734.0000,13.6134,299287.0000,36.0700,0.62,1.32,1.15,1.04
4075,2022-12-04 18:30:00+00:00,godrejprop,1333.6000,1339.9,1361.85,1331.25,1354.5000,1355.4,1350.6400,21.8000,1.6084,833768.0000,18.7431,306259.0000,36.7300,0.87,1.32,1.2,1.02
4197,2022-12-05 18:30:00+00:00,godrejprop,1355.4000,1360.4,1362.3,1333.85,1342.0000,1343.75,1344.7200,-11.6500,-0.8670,289129.0000,22.1182,85758.0000,29.6600,1.01,0.37,0.97,0.35
4396,2022-12-06 18:30:00+00:00,godrejprop,1343.7500,1344.95,1350.2,1302.4,1309.1500,1311.6,1318.9500,-32.1500,-2.4512,486542.0000,26.8259,158533.0000,32.5800,1.22,0.78,1.06,0.68
4650,2022-12-07 18:30:00+00:00,godrejprop,1311.6000,1311.6,1323.0,1293.0,1301.5000,1300.65,1305.6400,-10.9500,-0.8419,432629.0000,21.5410,153275.0000,35.4300,1.01,0.84,1.13,0.72
4869,2022-12-08 18:30:00+00:00,godrejprop,1300.6500,1309.75,1310.0,1264.65,1276.0000,1277.65,1287.1100,-23.0000,-1.8002,407018.0000,15.0625,164049.0000,40.3100,0.73,0.98,1.25,0.79
4975,2022-12-11 18:30:00+00:00,godrejprop,1277.6500,1275.0,1305.0,1268.55,1297.0000,1299.0,1293.2900,21.3500,1.6436,419610.0000,24.4499,149163.0000,35.5500,1.18,0.9,1.08,0.85
